"source_desc","sector_desc","group_desc","commodity_desc","class_desc","prodn_practice_desc","util_practice_desc","statisticcat_desc","unit_desc","short_desc","domain_desc","domaincat_desc","agg_level_desc","state_ansi","state_fips_code","state_alpha","state_name","asd_code","asd_desc","county_ansi","county_code","county_name","region_desc","zip_5","watershed_code","watershed_desc","congr_district_code","country_code","country_name","location_desc","year","freq_desc","begin_code","end_code","reference_period_desc","week_ending","load_time","Value","CV (%)"
"SURVEY","CROPS","FRUIT & TREE NUTS","COFFEE","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COFFEE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2005","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","6,100",""
"SURVEY","CROPS","FRUIT & TREE NUTS","COFFEE","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COFFEE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2004","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","5,800",""
"SURVEY","CROPS","FRUIT & TREE NUTS","COFFEE","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COFFEE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2003","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","5,900",""
"SURVEY","CROPS","FRUIT & TREE NUTS","COFFEE","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COFFEE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2002","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","5,900",""
"SURVEY","CROPS","FRUIT & TREE NUTS","COFFEE","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COFFEE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2001","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","6,300",""
"SURVEY","CROPS","FRUIT & TREE NUTS","COFFEE","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COFFEE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2000","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","6,800",""
"SURVEY","CROPS","FRUIT & TREE NUTS","COFFEE","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COFFEE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","1999","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","6,400",""
"SURVEY","CROPS","FRUIT & TREE NUTS","COFFEE","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COFFEE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","1998","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","6,100",""
"SURVEY","CROPS","FRUIT & TREE NUTS","COFFEE","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","COFFEE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","1997","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","5,800",""
"SURVEY","CROPS","FRUIT & TREE NUTS","COFFEE","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","COFFEE - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2014","ANNUAL","00","00","YEAR","","2016-06-10 12:00:00.000","9,000",""
"SURVEY","CROPS","FRUIT & TREE NUTS","COFFEE","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","TOTAL AREA","ACRES","COFFEE - TOTAL ACRES","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2022","ANNUAL","00","00","YEAR","","2023-05-08 15:00:00.000","7,500",""
"SURVEY","CROPS","FRUIT & TREE NUTS","COFFEE","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","TOTAL AREA","ACRES","COFFEE - TOTAL ACRES","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2021","ANNUAL","00","00","YEAR","","2023-05-08 15:00:00.000","7,700",""
"SURVEY","CROPS","FRUIT & TREE NUTS","CRANBERRIES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","CRANBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2022","ANNUAL","00","00","YEAR","","2023-05-08 15:00:00.000","37,100",""
"SURVEY","CROPS","FRUIT & TREE NUTS","CRANBERRIES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","CRANBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2021","ANNUAL","00","00","YEAR","","2023-05-08 15:00:00.000","37,600",""
"SURVEY","CROPS","FRUIT & TREE NUTS","CRANBERRIES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","CRANBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2020","ANNUAL","00","00","YEAR","","2022-05-04 15:00:04.000","39,200",""
"SURVEY","CROPS","FRUIT & TREE NUTS","CRANBERRIES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","CRANBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2019","ANNUAL","00","00","YEAR","","2021-05-05 15:00:28.000","38,500",""
"SURVEY","CROPS","FRUIT & TREE NUTS","CRANBERRIES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","CRANBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2018","ANNUAL","00","00","YEAR","","2020-05-05 15:04:04.000","39,300",""
"SURVEY","CROPS","FRUIT & TREE NUTS","CRANBERRIES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","CRANBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2017","ANNUAL","00","00","YEAR","","2019-03-12 15:04:48.000","39,900",""
"SURVEY","CROPS","FRUIT & TREE NUTS","CRANBERRIES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","CRANBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2016","ANNUAL","00","00","YEAR","","2019-03-12 15:04:48.000","41,500",""
"SURVEY","CROPS","FRUIT & TREE NUTS","CRANBERRIES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","CRANBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2015","ANNUAL","00","00","YEAR","","2019-03-12 15:04:48.000","40,900",""
"SURVEY","CROPS","FRUIT & TREE NUTS","CRANBERRIES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","CRANBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2014","ANNUAL","00","00","YEAR","","2019-03-12 15:04:48.000","40,600",""
"SURVEY","CROPS","FRUIT & TREE NUTS","CRANBERRIES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","CRANBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2013","ANNUAL","00","00","YEAR","","2019-03-12 15:04:48.000","42,000",""
"SURVEY","CROPS","FRUIT & TREE NUTS","CRANBERRIES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","CRANBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2012","ANNUAL","00","00","YEAR","","2015-07-17 15:31:26.000","40,300",""
"SURVEY","CROPS","FRUIT & TREE NUTS","CRANBERRIES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","CRANBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2011","ANNUAL","00","00","YEAR","","2014-11-17 08:34:41.000","38,500",""
"SURVEY","CROPS","FRUIT & TREE NUTS","CRANBERRIES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","CRANBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2010","ANNUAL","00","00","YEAR","","2014-11-17 08:34:41.000","38,500",""
"SURVEY","CROPS","FRUIT & TREE NUTS","CRANBERRIES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","CRANBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2009","ANNUAL","00","00","YEAR","","2014-11-17 08:34:41.000","38,500",""
"SURVEY","CROPS","FRUIT & TREE NUTS","CRANBERRIES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","CRANBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2008","ANNUAL","00","00","YEAR","","2014-11-17 08:34:41.000","38,200",""
"SURVEY","CROPS","FRUIT & TREE NUTS","CRANBERRIES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","CRANBERRIES - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2007","ANNUAL","00","00","YEAR","","2014-11-17 08:34:41.000","38,100",""
"SURVEY","CROPS","FRUIT & TREE NUTS","DATES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","DATES - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2022","ANNUAL","00","00","YEAR","","2023-05-08 15:00:00.000","16,000",""
"SURVEY","CROPS","FRUIT & TREE NUTS","DATES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","DATES - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2021","ANNUAL","00","00","YEAR","","2023-05-08 15:00:00.000","16,200",""
"SURVEY","CROPS","FRUIT & TREE NUTS","DATES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","DATES - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2020","ANNUAL","00","00","YEAR","","2022-05-04 15:00:04.000","16,500",""
"SURVEY","CROPS","FRUIT & TREE NUTS","DATES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","DATES - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2019","ANNUAL","00","00","YEAR","","2021-05-05 15:00:28.000","15,400",""
"SURVEY","CROPS","FRUIT & TREE NUTS","DATES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","DATES - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2018","ANNUAL","00","00","YEAR","","2020-05-05 15:04:04.000","15,000",""
"SURVEY","CROPS","FRUIT & TREE NUTS","DATES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","DATES - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2017","ANNUAL","00","00","YEAR","","2019-03-12 15:04:48.000","13,400",""
"SURVEY","CROPS","FRUIT & TREE NUTS","DATES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","DATES - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2016","ANNUAL","00","00","YEAR","","2019-03-12 15:04:48.000","12,300",""
"SURVEY","CROPS","FRUIT & TREE NUTS","DATES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","DATES - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2015","ANNUAL","00","00","YEAR","","2019-03-12 15:04:48.000","10,200",""
"SURVEY","CROPS","FRUIT & TREE NUTS","DATES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","DATES - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2014","ANNUAL","00","00","YEAR","","2019-03-12 15:04:48.000","10,000",""
"SURVEY","CROPS","FRUIT & TREE NUTS","DATES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","DATES - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2013","ANNUAL","00","00","YEAR","","2019-03-12 15:04:48.000","8,200",""
"SURVEY","CROPS","FRUIT & TREE NUTS","DATES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","DATES - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2012","ANNUAL","00","00","YEAR","","2015-07-17 15:31:26.000","8,800",""
"SURVEY","CROPS","FRUIT & TREE NUTS","DATES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","DATES - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2011","ANNUAL","00","00","YEAR","","2014-11-17 08:34:41.000","8,400",""
"SURVEY","CROPS","FRUIT & TREE NUTS","DATES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","DATES - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2010","ANNUAL","00","00","YEAR","","2014-11-17 08:34:41.000","7,700",""
"SURVEY","CROPS","FRUIT & TREE NUTS","DATES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","DATES - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2009","ANNUAL","00","00","YEAR","","2014-11-17 08:34:41.000","6,700",""
"SURVEY","CROPS","FRUIT & TREE NUTS","DATES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","DATES - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2008","ANNUAL","00","00","YEAR","","2014-11-17 08:34:41.000","5,700",""
"SURVEY","CROPS","FRUIT & TREE NUTS","DATES","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","DATES - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2007","ANNUAL","00","00","YEAR","","2014-11-17 08:34:41.000","5,300",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FIGS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FIGS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2017","ANNUAL","00","00","YEAR","","2019-03-12 15:04:48.000","6,700",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FIGS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FIGS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2016","ANNUAL","00","00","YEAR","","2019-03-12 15:04:48.000","6,500",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FIGS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FIGS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2015","ANNUAL","00","00","YEAR","","2019-03-12 15:04:48.000","6,400",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FIGS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FIGS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2014","ANNUAL","00","00","YEAR","","2019-03-12 15:04:48.000","6,300",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FIGS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FIGS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2013","ANNUAL","00","00","YEAR","","2019-03-12 15:04:48.000","7,000",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FIGS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FIGS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2012","ANNUAL","00","00","YEAR","","2015-07-17 15:31:26.000","7,400",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FIGS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FIGS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2011","ANNUAL","00","00","YEAR","","2014-11-17 08:34:41.000","7,900",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FIGS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FIGS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2010","ANNUAL","00","00","YEAR","","2014-11-17 08:34:41.000","8,100",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FIGS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FIGS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2009","ANNUAL","00","00","YEAR","","2014-11-17 08:34:41.000","9,300",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FIGS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FIGS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2008","ANNUAL","00","00","YEAR","","2014-11-17 08:34:41.000","9,400",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FIGS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FIGS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2007","ANNUAL","00","00","YEAR","","2014-11-17 08:34:41.000","9,100",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FRUIT & TREE NUT TOTALS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FRUIT & TREE NUT TOTALS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2022","ANNUAL","00","00","YEAR","","2023-05-08 15:00:00.000","5,124,820",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FRUIT & TREE NUT TOTALS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FRUIT & TREE NUT TOTALS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2021","ANNUAL","00","00","YEAR","","2023-05-08 15:00:00.000","5,105,610",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FRUIT & TREE NUT TOTALS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FRUIT & TREE NUT TOTALS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2020","ANNUAL","00","00","YEAR","","2022-05-04 15:00:04.000","5,036,480",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FRUIT & TREE NUT TOTALS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FRUIT & TREE NUT TOTALS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2019","ANNUAL","00","00","YEAR","","2021-06-16 08:32:50.000","4,918,910",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FRUIT & TREE NUT TOTALS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FRUIT & TREE NUT TOTALS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2018","ANNUAL","00","00","YEAR","","2021-06-16 08:32:50.000","4,057,060",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FRUIT & TREE NUT TOTALS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FRUIT & TREE NUT TOTALS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2017","ANNUAL","00","00","YEAR","","2021-06-16 08:32:50.000","4,818,530",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FRUIT & TREE NUT TOTALS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FRUIT & TREE NUT TOTALS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2016","ANNUAL","00","00","YEAR","","2021-06-16 08:32:50.000","4,770,430",""
"SURVEY","CROPS","FRUIT & TREE NUTS","FRUIT & TREE NUT TOTALS","ALL CLASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA BEARING","ACRES","FRUIT & TREE NUT TOTALS - ACRES BEARING","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2015","ANNUAL","00","00","YEAR","","2021-06-16 08:32:50.000","4,398,280",""
