source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,yield,CV (%)
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2021,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,63.9,2.7
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2020,ANNUAL,0,0,YEAR,,2022-02-24 15:00:14.000,57.0,2.3
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2019,ANNUAL,0,0,YEAR,,2020-02-20 15:00:33.000,59.5,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2018,ANNUAL,0,0,YEAR,,2020-02-20 15:00:33.000,58.3,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2017,ANNUAL,0,0,YEAR,,2019-03-21 15:28:35.000,59.7,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2016,ANNUAL,0,0,YEAR,,2018-02-22 15:08:35.000,59.8,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2015,ANNUAL,0,0,YEAR,,2016-02-18 15:04:50.000,59.2,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2014,ANNUAL,0,0,YEAR,,2016-02-18 15:04:50.000,57.5,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2013,ANNUAL,0,0,YEAR,,2015-02-19 15:38:52.000,51.9,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2012,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,52.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2011,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,61.7,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2010,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,51.4,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2009,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,52.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2008,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,47.5,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2007,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,50.6,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2006,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,52.7,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2005,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,42.5,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2004,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,49.5,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,45.0,45,CLINTON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, CLINTON",2003,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,32.3,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,61.6,3.1
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2020,ANNUAL,0,0,YEAR,,2022-02-24 15:00:14.000,49.8,3.4
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2019,ANNUAL,0,0,YEAR,,2020-02-20 15:00:33.000,52.3,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2018,ANNUAL,0,0,YEAR,,2020-02-20 15:00:33.000,56.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2017,ANNUAL,0,0,YEAR,,2019-03-21 15:28:35.000,56.7,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2016,ANNUAL,0,0,YEAR,,2018-02-22 15:08:35.000,57.4,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2015,ANNUAL,0,0,YEAR,,2016-02-18 15:04:50.000,56.2,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2014,ANNUAL,0,0,YEAR,,2016-02-18 15:04:50.000,53.4,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2013,ANNUAL,0,0,YEAR,,2015-02-19 15:38:52.000,43.4,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2012,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,52.7,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2011,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,55.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2010,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,52.3,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2009,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,54.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2008,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,47.0,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2007,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,55.1,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2006,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,52.3,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2005,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,48.9,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2004,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,51.8,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,95.0,95,IOWA,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, IOWA",2003,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,31.1,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,97.0,97,JACKSON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, JACKSON",2022,ANNUAL,0,0,YEAR,,2023-02-24 15:00:00.000,66.3,2.2
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,97.0,97,JACKSON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, JACKSON",2020,ANNUAL,0,0,YEAR,,2022-02-24 15:00:14.000,54.7,3.9
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,97.0,97,JACKSON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, JACKSON",2018,ANNUAL,0,0,YEAR,,2020-02-20 15:00:33.000,58.1,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,97.0,97,JACKSON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, JACKSON",2017,ANNUAL,0,0,YEAR,,2019-03-21 15:28:35.000,59.2,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,97.0,97,JACKSON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, JACKSON",2016,ANNUAL,0,0,YEAR,,2018-02-22 15:08:35.000,61.1,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,97.0,97,JACKSON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, JACKSON",2015,ANNUAL,0,0,YEAR,,2016-02-18 15:04:50.000,58.3,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,97.0,97,JACKSON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, JACKSON",2014,ANNUAL,0,0,YEAR,,2016-02-18 15:04:50.000,54.9,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,97.0,97,JACKSON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, JACKSON",2013,ANNUAL,0,0,YEAR,,2015-02-19 15:38:52.000,50.1,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,97.0,97,JACKSON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, JACKSON",2012,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,47.1,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,97.0,97,JACKSON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, JACKSON",2011,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,56.6,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,97.0,97,JACKSON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, JACKSON",2010,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,52.4,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,97.0,97,JACKSON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, JACKSON",2009,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,52.5,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,97.0,97,JACKSON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, JACKSON",2008,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,46.5,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,97.0,97,JACKSON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, JACKSON",2007,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,51.7,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,97.0,97,JACKSON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, JACKSON",2006,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,51.6,
SURVEY,CROPS,FIELD CROPS,SOYBEANS,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,19,19,IA,IOWA,60,EAST CENTRAL,97.0,97,JACKSON,,,0,,,9000,UNITED STATES,"IOWA, EAST CENTRAL, JACKSON",2005,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,45.8,
